Campaña,Arte,Lance,Sector,Fecha,Long L,Latit L,Prof L,Prof Med,Species,Family,Order,Nºmuestra,P muestra
Maurit-0911,BT,36,Mauritania,11/2/2009,-16.7615,17.3763,650,619,Histioteuthis reversa,Histioteuthidae,Oegopsida,1,148
Maurit-0911,BT,36,Mauritania,11/2/2009,-16.7615,17.3763,650,619,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,34
Maurit-0911,BT,36,Mauritania,11/2/2009,-16.7615,17.3763,650,619,Todarodes sagittatus,Ommastrephidae,Oegopsida,27,14000
Maurit-0911,BT,2,Mauritania,11/16/2009,-16.9530,18.7968,906,913,Ancistroteuthis lichtensteinii,Onychoteuthidae,Oegopsida,2,73
Maurit-0911,BT,2,Mauritania,11/16/2009,-16.9530,18.7968,906,913,Bathypolypus ergasticus,Bathypolypodidae,Octopoda,2,585
Maurit-0911,BT,2,Mauritania,11/16/2009,-16.9530,18.7968,906,913,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,3044
Maurit-0911,BT,2,Mauritania,11/16/2009,-16.9530,18.7968,906,913,Sepiolidae indet,Sepiolidae,Sepioidea,1,8
Maurit-0911,BT,2,Mauritania,11/16/2009,-16.9530,18.7968,906,913,Teuthowenia maculata,Cranchiidae,Oegopsida,3,247
Maurit-0911,BT,2,Mauritania,11/16/2009,-16.9530,18.7968,906,913,Todarodes sagittatus,Ommastrephidae,Oegopsida,27,24000
Maurit-0911,BT,2,Mauritania,11/16/2009,-16.9530,18.7968,906,913,Todaropsis eblanae,Ommastrephidae,Oegopsida,1,30
Maurit-0911,BT,1,Mauritania,11/16/2009,-16.7663,18.8070,303,304,Abralia veranyi,Enoploteuthidae,Oegopsida,12,59
Maurit-0911,BT,4,Mauritania,11/17/2009,-16.9508,19.1942,726,726,Haliphron atlanticus,Alloposidae,Octopoda,3,7781
Maurit-0911,BT,4,Mauritania,11/17/2009,-16.9508,19.1942,726,726,Muusoctopus fuscus,Enteroctopodidae,Octopoda,1,18
Maurit-0911,BT,4,Mauritania,11/17/2009,-16.9508,19.1942,726,726,Todarodes sagittatus,Ommastrephidae,Oegopsida,23,19000
Maurit-0911,BT,3,Mauritania,11/17/2009,-16.7480,19.1833,142,145,Ancistroteuthis lichtensteinii,Onychoteuthidae,Oegopsida,1,17
Maurit-0911,BT,3,Mauritania,11/17/2009,-16.7480,19.1833,142,145,Illex coindetii,Ommastrephidae,Oegopsida,1,33
Maurit-0911,BT,3,Mauritania,11/17/2009,-16.7480,19.1833,142,145,Octopus vulgaris,Octopodidae,Octopoda,2,1852
Maurit-0911,BT,3,Mauritania,11/17/2009,-16.7480,19.1833,142,145,Sepia elegans,Sepiidae,Sepioidea,23,361
Maurit-0911,BT,3,Mauritania,11/17/2009,-16.7480,19.1833,142,145,Todaropsis eblanae,Ommastrephidae,Oegopsida,17,504
Maurit-0911,BT,7,Mauritania,11/18/2009,-17.1798,19.4128,1052,1056,Bathypolypus ergasticus,Bathypolypodidae,Octopoda,1,732
Maurit-0911,BT,7,Mauritania,11/18/2009,-17.1798,19.4128,1052,1056,Histioteuthis sp,Histioteuthidae,Oegopsida,1,253
Maurit-0911,BT,7,Mauritania,11/18/2009,-17.1798,19.4128,1052,1056,Octopoteuthis megaptera,Octopoteuthidae,Oegopsida,2,68
Maurit-0911,BT,7,Mauritania,11/18/2009,-17.1798,19.4128,1052,1056,Teuthowenia maculata,Cranchiidae,Oegopsida,1,99
Maurit-0911,BT,7,Mauritania,11/18/2009,-17.1798,19.4128,1052,1056,Todarodes sagittatus,Ommastrephidae,Oegopsida,3,2352
Maurit-0911,BT,5,Mauritania,11/18/2009,-17.0815,19.6780,138,158,Loligo vulgaris,Loliginidae,Myopsida,1,17
Maurit-0911,BT,5,Mauritania,11/18/2009,-17.0815,19.6780,138,158,Sepia elegans,Sepiidae,Sepioidea,33,368
Maurit-0911,BT,6,Mauritania,11/18/2009,-17.0220,19.4955,213,208,Sepia elegans,Sepiidae,Sepioidea,62,999
Maurit-0911,BT,10,Mauritania,11/19/2009,-17.4233,19.8357,627,627,Bathypolypus valdiviae,Bathypolypodidae,Octopoda,2,19
Maurit-0911,BT,10,Mauritania,11/19/2009,-17.4233,19.8357,627,627,Haliphron atlanticus,Alloposidae,Octopoda,2,516
Maurit-0911,BT,10,Mauritania,11/19/2009,-17.4233,19.8357,627,627,Histioteuthis sp,Histioteuthidae,Oegopsida,1,46
Maurit-0911,BT,10,Mauritania,11/19/2009,-17.4233,19.8357,627,627,Octopoteuthis megaptera,Octopoteuthidae,Oegopsida,4,176
Maurit-0911,BT,10,Mauritania,11/19/2009,-17.4233,19.8357,627,627,Todarodes sagittatus,Ommastrephidae,Oegopsida,31,20000
Maurit-0911,BT,10,Mauritania,11/19/2009,-17.4233,19.8357,627,627,Vampyroteuthis infernalis,Vampyroteuthidae,Vampyromorpha,1,54
Maurit-0911,BT,9,Mauritania,11/19/2009,-17.3243,19.6738,1080,1158,Ancistrocheirus lesueurii,Ancistrocheiridae,Oegopsida,3,164
Maurit-0911,BT,9,Mauritania,11/19/2009,-17.3243,19.6738,1080,1158,Bathypolypus valdiviae,Bathypolypodidae,Octopoda,4,132
Maurit-0911,BT,9,Mauritania,11/19/2009,-17.3243,19.6738,1080,1158,Haliphron atlanticus,Alloposidae,Octopoda,3,205
Maurit-0911,BT,9,Mauritania,11/19/2009,-17.3243,19.6738,1080,1158,Muusoctopus januarii,Enteroctopodidae,Octopoda,3,99
Maurit-0911,BT,9,Mauritania,11/19/2009,-17.3243,19.6738,1080,1158,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,3,11467
Maurit-0911,BT,9,Mauritania,11/19/2009,-17.3243,19.6738,1080,1158,Todarodes sagittatus,Ommastrephidae,Oegopsida,3,3013
Maurit-0911,BT,8,Mauritania,11/19/2009,-17.0665,19.5955,174,174,Octopus vulgaris,Octopodidae,Octopoda,1,825
Maurit-0911,BT,8,Mauritania,11/19/2009,-17.0665,19.5955,174,174,Sepia elegans,Sepiidae,Sepioidea,34,712
Maurit-0911,BT,8,Mauritania,11/19/2009,-17.0665,19.5955,174,174,Todarodes sagittatus,Ommastrephidae,Oegopsida,3,1734
Maurit-0911,BT,8,Mauritania,11/19/2009,-17.0665,19.5955,174,174,Todaropsis eblanae,Ommastrephidae,Oegopsida,1,156
Maurit-0911,BT,14,Mauritania,11/20/2009,-17.9578,19.9910,268,268,Sepia elegans,Sepiidae,Sepioidea,94,1683
Maurit-0911,BT,11,Mauritania,11/20/2009,-17.7975,19.8940,1428,1432,Histioteuthis sp,Histioteuthidae,Oegopsida,1,26
Maurit-0911,BT,11,Mauritania,11/20/2009,-17.7975,19.8940,1428,1432,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,715
Maurit-0911,BT,12,Mauritania,11/20/2009,-17.7202,19.9385,1095,1134,Brachioteuthis riisei,Brachioteuthidae,Oegopsida,1,11
Maurit-0911,BT,12,Mauritania,11/20/2009,-17.7202,19.9385,1095,1134,Chiroteuthis veranii,Chiroteuthidae,Oegopsida,1,24
Maurit-0911,BT,12,Mauritania,11/20/2009,-17.7202,19.9385,1095,1134,Megalocranchia oceanica,Cranchiidae,Oegopsida,1,82
Maurit-0911,BT,12,Mauritania,11/20/2009,-17.7202,19.9385,1095,1134,Octopoteuthis sicula,Octopoteuthidae,Oegopsida,4,139
Maurit-0911,BT,12,Mauritania,11/20/2009,-17.7202,19.9385,1095,1134,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,657
Maurit-0911,BT,13,Mauritania,11/20/2009,n/a,n/a,n/a,n/a,Octopoteuthis sicula,Octopoteuthidae,Oegopsida,0,0
Maurit-0911,BT,15,Mauritania,11/22/2009,-17.9578,19.9910,1746,1748,Leachia atlantica,Cranchiidae,Oegopsida,1,6
Maurit-0911,BT,15,Mauritania,11/22/2009,-17.9578,19.9910,1746,1748,Octopoteuthis sicula,Octopoteuthidae,Oegopsida,1,141
Maurit-0911,BT,15,Mauritania,11/22/2009,-17.9578,19.9910,1746,1748,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,864
Maurit-0911,BT,15,Mauritania,11/22/2009,-17.9578,19.9910,1746,1748,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,306
Maurit-0911,BT,16,Mauritania,11/22/2009,-17.9080,20.1833,1532,1554,Chiroteuthis veranii,Chiroteuthidae,Oegopsida,1,122
Maurit-0911,BT,16,Mauritania,11/22/2009,-17.9080,20.1833,1532,1554,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,610
Maurit-0911,BT,16,Mauritania,11/22/2009,-17.9080,20.1833,1532,1554,Vampyroteuthis infernalis,Vampyroteuthidae,Vampyromorpha,1,108
Maurit-0911,BT,17,Mauritania,11/23/2009,-18.0587,20.4085,1236,1225,Cranchia scabra,Cranchiidae,Oegopsida,1,10
Maurit-0911,BT,17,Mauritania,11/23/2009,-18.0587,20.4085,1236,1225,Neorossia caroli,Sepiolidae,Sepioidea,1,37
Maurit-0911,BT,17,Mauritania,11/23/2009,-18.0587,20.4085,1236,1225,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,1724
Maurit-0911,BT,17,Mauritania,11/23/2009,-18.0587,20.4085,1236,1225,Teuthoidea indet,n/a,n/a,1,74
Maurit-0911,BT,17,Mauritania,11/23/2009,-18.0587,20.4085,1236,1225,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,467
Maurit-0911,BT,18,Mauritania,11/23/2009,-17.9413,20.5398,712,716,Ancistroteuthis lichtensteinii,Onychoteuthidae,Oegopsida,1,12
Maurit-0911,BT,18,Mauritania,11/23/2009,-17.9413,20.5398,712,716,Bathypolypus ergasticus,Bathypolypodidae,Octopoda,3,500
Maurit-0911,BT,18,Mauritania,11/23/2009,-17.9413,20.5398,712,716,Bathypolypus valdiviae,Bathypolypodidae,Octopoda,2,59
Maurit-0911,BT,18,Mauritania,11/23/2009,-17.9413,20.5398,712,716,Brachioteuthis riisei,Brachioteuthidae,Oegopsida,1,10
Maurit-0911,BT,18,Mauritania,11/23/2009,-17.9413,20.5398,712,716,Haliphron atlanticus,Alloposidae,Octopoda,3,869
Maurit-0911,BT,18,Mauritania,11/23/2009,-17.9413,20.5398,712,716,Muusoctopus fuscus,Enteroctopodidae,Octopoda,1,49
Maurit-0911,BT,18,Mauritania,11/23/2009,-17.9413,20.5398,712,716,Neorossia caroli,Sepiolidae,Sepioidea,1,58
Maurit-0911,BT,18,Mauritania,11/23/2009,-17.9413,20.5398,712,716,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,331
Maurit-0911,BT,18,Mauritania,11/23/2009,-17.9413,20.5398,712,716,Todarodes sagittatus,Ommastrephidae,Oegopsida,2,114
Maurit-0911,BT,19,Mauritania,11/23/2009,-17.8165,20.3755,672,675,Ancistrocheirus lesueurii,Ancistrocheiridae,Oegopsida,1,458
Maurit-0911,BT,19,Mauritania,11/23/2009,-17.8165,20.3755,672,675,Ancistroteuthis lichtensteinii,Onychoteuthidae,Oegopsida,3,65
Maurit-0911,BT,19,Mauritania,11/23/2009,-17.8165,20.3755,672,675,Bathypolypus ergasticus,Bathypolypodidae,Octopoda,5,3086
Maurit-0911,BT,19,Mauritania,11/23/2009,-17.8165,20.3755,672,675,Haliphron atlanticus,Alloposidae,Octopoda,2,293
Maurit-0911,BT,19,Mauritania,11/23/2009,-17.8165,20.3755,672,675,Histioteuthis reversa,Histioteuthidae,Oegopsida,2,128
Maurit-0911,BT,19,Mauritania,11/23/2009,-17.8165,20.3755,672,675,Histioteuthis sp,Histioteuthidae,Oegopsida,1,64
Maurit-0911,BT,19,Mauritania,11/23/2009,-17.8165,20.3755,672,675,Octopoteuthis sicula,Octopoteuthidae,Oegopsida,2,114
Maurit-0911,BT,19,Mauritania,11/23/2009,-17.8165,20.3755,672,675,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,412
Maurit-0911,BT,19,Mauritania,11/23/2009,-17.8165,20.3755,672,675,Todarodes sagittatus,Ommastrephidae,Oegopsida,23,16000
Maurit-0911,BT,21,Mauritania,11/24/2009,-17.9720,20.6572,778,776,Ancistroteuthis lichtensteinii,Onychoteuthidae,Oegopsida,1,30
Maurit-0911,BT,21,Mauritania,11/24/2009,-17.9720,20.6572,778,776,Bathypolypus bairdii,Bathypolypodidae,Octopoda,1,15
Maurit-0911,BT,21,Mauritania,11/24/2009,-17.9720,20.6572,778,776,Bathypolypus valdiviae,Bathypolypodidae,Octopoda,1,10
Maurit-0911,BT,21,Mauritania,11/24/2009,-17.9720,20.6572,778,776,Brachioteuthis picta,Brachioteuthidae,Oegopsida,2,9
Maurit-0911,BT,21,Mauritania,11/24/2009,-17.9720,20.6572,778,776,Histioteuthis reversa,Histioteuthidae,Oegopsida,2,65
Maurit-0911,BT,21,Mauritania,11/24/2009,-17.9720,20.6572,778,776,Histioteuthis reversa,Histioteuthidae,Oegopsida,2,65
Maurit-0911,BT,21,Mauritania,11/24/2009,-17.9720,20.6572,778,776,Todarodes sagittatus,Ommastrephidae,Oegopsida,3,1470
Maurit-0911,BT,20,Mauritania,11/24/2009,-17.9463,20.7133,975,980,Bathypolypodidae indet,Bathypolypodidae,Octopoda,1,24
Maurit-0911,BT,20,Mauritania,11/24/2009,-17.9463,20.7133,975,980,Haliphron atlanticus,Alloposidae,Octopoda,1,166
Maurit-0911,BT,20,Mauritania,11/24/2009,-17.9463,20.7133,975,980,Histioteuthis reversa,Histioteuthidae,Oegopsida,1,59
Maurit-0911,BT,20,Mauritania,11/24/2009,-17.9463,20.7133,975,980,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,3622
Maurit-0911,BT,22,Mauritania,11/25/2009,-17.6980,20.6877,352,343,Bathypolypus arcticus,Bathypolypodidae,Octopoda,2,48
Maurit-0911,BT,22,Mauritania,11/25/2009,-17.6980,20.6877,352,343,Pteroctopus tetracirrhus,Octopodidae,Octopoda,1,24
Maurit-0911,BT,22,Mauritania,11/25/2009,-17.6980,20.6877,352,343,Sepia elegans,Sepiidae,Sepioidea,8,240
Maurit-0911,BT,22,Mauritania,11/25/2009,-17.6980,20.6877,352,343,Todarodes sagittatus,Ommastrephidae,Oegopsida,5,3618
Maurit-0911,BT,23,Mauritania,11/25/2009,-17.6018,20.6758,87,87,Alloteuthis subulata,Loliginidae,Myopsida,1,3
Maurit-0911,BT,23,Mauritania,11/25/2009,-17.6018,20.6758,87,87,Loligo vulgaris,Loliginidae,Myopsida,37,1907
Maurit-0911,BT,23,Mauritania,11/25/2009,-17.6018,20.6758,87,87,Octopus vulgaris,Octopodidae,Octopoda,1,624
Maurit-0911,BT,24,Mauritania,11/26/2009,-17.7997,20.5817,390,394,Bathypolypus arcticus,Bathypolypodidae,Octopoda,1,18
Maurit-0911,BT,24,Mauritania,11/26/2009,-17.7997,20.5817,390,394,Brachioteuthis picta,Brachioteuthidae,Oegopsida,1,3
Maurit-0911,BT,24,Mauritania,11/26/2009,-17.7997,20.5817,390,394,Todarodes sagittatus,Ommastrephidae,Oegopsida,8,3708
Maurit-0911,BT,25,Mauritania,11/26/2009,-17.7340,20.6157,298,296,Sepia elegans,Sepiidae,Sepioidea,21,424
Maurit-0911,BT,25,Mauritania,11/26/2009,-17.7340,20.6157,298,296,Todarodes sagittatus,Ommastrephidae,Oegopsida,17,11572
Maurit-0911,BT,26,Mauritania,11/26/2009,-17.6573,20.6315,155,150,Loligo vulgaris,Loliginidae,Myopsida,1,70
Maurit-0911,BT,26,Mauritania,11/26/2009,-17.6573,20.6315,155,150,Octopus vulgaris,Octopodidae,Octopoda,3,1616
Maurit-0911,BT,26,Mauritania,11/26/2009,-17.6573,20.6315,155,150,Sepia elegans,Sepiidae,Sepioidea,3,84
Maurit-0911,BT,27,Mauritania,11/27/2009,-17.5577,20.5657,89,91,Alloteuthis subulata,Loliginidae,Myopsida,3,12
Maurit-0911,BT,27,Mauritania,11/27/2009,-17.5577,20.5657,89,91,Illex coindetii,Ommastrephidae,Oegopsida,3,35
Maurit-0911,BT,27,Mauritania,11/27/2009,-17.5577,20.5657,89,91,Sepia orbignyana,Sepiidae,Sepioidea,1,13
Maurit-0911,BT,27,Mauritania,11/27/2009,-17.5577,20.5657,89,91,Todaropsis eblanae,Ommastrephidae,Oegopsida,1,16
Maurit-0911,BT,28,Mauritania,11/28/2009,-17.7537,20.4400,362,363,Ancistrocheirus lesueurii,Ancistrocheiridae,Oegopsida,1,46
Maurit-0911,BT,28,Mauritania,11/28/2009,-17.7537,20.4400,362,363,Bathypolypus arcticus,Bathypolypodidae,Octopoda,2,32
Maurit-0911,BT,28,Mauritania,11/28/2009,-17.7537,20.4400,362,363,Todarodes sagittatus,Ommastrephidae,Oegopsida,10,5530
Maurit-0911,BT,30,Mauritania,11/29/2009,-17.5403,20.0342,96,88,Illex coindetii,Ommastrephidae,Oegopsida,1,12
Maurit-0911,BT,30,Mauritania,11/29/2009,-17.5403,20.0342,96,88,Octopus vulgaris,Octopodidae,Octopoda,3,1948
Maurit-0911,BT,30,Mauritania,11/29/2009,-17.5403,20.0342,96,88,Sepia elegans,Sepiidae,Sepioidea,1,5
Maurit-0911,BT,30,Mauritania,11/29/2009,-17.5403,20.0342,96,88,Todaropsis eblanae,Ommastrephidae,Oegopsida,7,163
Maurit-0911,BT,29,Mauritania,11/29/2009,-17.5388,20.0150,88,103,Illex coindetii,Ommastrephidae,Oegopsida,2,32
Maurit-0911,BT,29,Mauritania,11/29/2009,-17.5388,20.0150,88,103,Loligo vulgaris,Loliginidae,Myopsida,1,99
Maurit-0911,BT,29,Mauritania,11/29/2009,-17.5388,20.0150,88,103,Todaropsis eblanae,Ommastrephidae,Oegopsida,1,46
Maurit-0911,BT,31,Mauritania,11/29/2009,-17.4830,19.9503,115,133,Sepia elegans,Sepiidae,Sepioidea,2,15
Maurit-0911,BT,31,Mauritania,11/29/2009,-17.4830,19.9503,115,133,Todaropsis eblanae,Ommastrephidae,Oegopsida,1,24
Maurit-0911,BT,34,Mauritania,11/30/2009,-16.9022,19.3320,163,182,Illex coindetii,Ommastrephidae,Oegopsida,1,10
Maurit-0911,BT,34,Mauritania,11/30/2009,-16.9022,19.3320,163,182,Octopus vulgaris,Octopodidae,Octopoda,2,2798
Maurit-0911,BT,34,Mauritania,11/30/2009,-16.9022,19.3320,163,182,Sepia elegans,Sepiidae,Sepioidea,16,209
Maurit-0911,BT,34,Mauritania,11/30/2009,-16.9022,19.3320,163,182,Sepia orbignyana,Sepiidae,Sepioidea,1,11
Maurit-0911,BT,34,Mauritania,11/30/2009,-16.9022,19.3320,163,182,Todaropsis eblanae,Ommastrephidae,Oegopsida,1,27
Maurit-0911,BT,32,Mauritania,11/30/2009,-16.8683,19.4147,86,88,Alloteuthis africana,Loliginidae,Myopsida,47,120
Maurit-0911,BT,32,Mauritania,11/30/2009,-16.8683,19.4147,86,88,Alloteuthis subulata,Loliginidae,Myopsida,301,768
Maurit-0911,BT,32,Mauritania,11/30/2009,-16.8683,19.4147,86,88,Illex coindetii,Ommastrephidae,Oegopsida,2,45
Maurit-0911,BT,32,Mauritania,11/30/2009,-16.8683,19.4147,86,88,Loligo vulgaris,Loliginidae,Myopsida,23,842
Maurit-0911,BT,32,Mauritania,11/30/2009,-16.8683,19.4147,86,88,Todaropsis eblanae,Ommastrephidae,Oegopsida,21,293
Maurit-0911,BT,35,Mauritania,12/2/2009,-16.7882,17.6228,982,984,Ancistroteuthis lichtensteinii,Onychoteuthidae,Oegopsida,1,50
Maurit-0911,BT,35,Mauritania,12/2/2009,-16.7882,17.6228,982,984,Bathypolypus ergasticus,Bathypolypodidae,Octopoda,4,1358
Maurit-0911,BT,35,Mauritania,12/2/2009,-16.7882,17.6228,982,984,Chiroteuthis veranii,Chiroteuthidae,Oegopsida,1,97
Maurit-0911,BT,35,Mauritania,12/2/2009,-16.7882,17.6228,982,984,Neorossia caroli,Sepiolidae,Sepioidea,2,9
Maurit-0911,BT,35,Mauritania,12/2/2009,-16.7882,17.6228,982,984,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,421
Maurit-0911,BT,35,Mauritania,12/2/2009,-16.7882,17.6228,982,984,Teuthowenia maculata,Cranchiidae,Oegopsida,2,76
Maurit-0911,BT,35,Mauritania,12/2/2009,-16.7882,17.6228,982,984,Todarodes sagittatus,Ommastrephidae,Oegopsida,43,42000
Maurit-0911,BT,37,Mauritania,12/2/2009,-16.6585,17.4957,358,361,Abralia veranyi,Enoploteuthidae,Oegopsida,5,19
Maurit-0911,BT,37,Mauritania,12/2/2009,-16.6585,17.4957,358,361,Todarodes sagittatus,Ommastrephidae,Oegopsida,5,2104
Maurit-0911,BT,39,Mauritania,12/4/2009,-16.7933,16.2965,111,112,Abralia veranyi,Enoploteuthidae,Oegopsida,1,3
Maurit-0911,BT,39,Mauritania,12/4/2009,-16.7933,16.2965,111,112,Alloteuthis subulata,Loliginidae,Myopsida,58,270
Maurit-0911,BT,39,Mauritania,12/4/2009,-16.7933,16.2965,111,112,Illex coindetii,Ommastrephidae,Oegopsida,60,1287
Maurit-0911,BT,39,Mauritania,12/4/2009,-16.7933,16.2965,111,112,Loligo vulgaris,Loliginidae,Myopsida,1,185
Maurit-0911,BT,39,Mauritania,12/4/2009,-16.7933,16.2965,111,112,Sepia elegans,Sepiidae,Sepioidea,2,18
Maurit-0911,BT,39,Mauritania,12/4/2009,-16.7933,16.2965,111,112,Todaropsis eblanae,Ommastrephidae,Oegopsida,55,1704
Maurit-0911,BT,40,Mauritania,12/4/2009,-16.7815,16.1525,97,96,Alloteuthis africana,Loliginidae,Myopsida,2,9
Maurit-0911,BT,40,Mauritania,12/4/2009,-16.7815,16.1525,97,96,Alloteuthis subulata,Loliginidae,Myopsida,1,4
Maurit-0911,BT,40,Mauritania,12/4/2009,-16.7815,16.1525,97,96,Illex coindetii,Ommastrephidae,Oegopsida,171,3364
Maurit-0911,BT,40,Mauritania,12/4/2009,-16.7815,16.1525,97,96,Loligo vulgaris,Loliginidae,Myopsida,5,586
Maurit-0911,BT,40,Mauritania,12/4/2009,-16.7815,16.1525,97,96,Octopus vulgaris,Octopodidae,Octopoda,2,1532
Maurit-0911,BT,40,Mauritania,12/4/2009,-16.7815,16.1525,97,96,Sepia bertheloti,Sepiidae,Sepioidea,2,251
Maurit-0911,BT,40,Mauritania,12/4/2009,-16.7815,16.1525,97,96,Sepia elegans,Sepiidae,Sepioidea,2,19
Maurit-0911,BT,40,Mauritania,12/4/2009,-16.7815,16.1525,97,96,Todaropsis eblanae,Ommastrephidae,Oegopsida,28,479
Maurit-0911,BT,41,Mauritania,12/6/2009,-16.8410,16.2035,125,127,Illex coindetii,Ommastrephidae,Oegopsida,1,6
Maurit-0911,BT,41,Mauritania,12/6/2009,-16.8410,16.2035,125,127,Todaropsis eblanae,Ommastrephidae,Oegopsida,1,34
Maurit-0911,BT,42,Mauritania,12/6/2009,-16.7730,16.4060,108,104,Alloteuthis subulata,Loliginidae,Myopsida,3,63
Maurit-0911,BT,42,Mauritania,12/6/2009,-16.7730,16.4060,108,104,Illex coindetii,Ommastrephidae,Oegopsida,25,1162
Maurit-0911,BT,42,Mauritania,12/6/2009,-16.7730,16.4060,108,104,Loligo vulgaris,Loliginidae,Myopsida,3,300
Maurit-0911,BT,42,Mauritania,12/6/2009,-16.7730,16.4060,108,104,Octopus vulgaris,Octopodidae,Octopoda,1,281
Maurit-0911,BT,42,Mauritania,12/6/2009,-16.7730,16.4060,108,104,Sepia bertheloti,Sepiidae,Sepioidea,13,1298
Maurit-0911,BT,42,Mauritania,12/6/2009,-16.7730,16.4060,108,104,Todaropsis eblanae,Ommastrephidae,Oegopsida,68,1200
Maurit-0911,BT,43,Mauritania,12/7/2009,-16.9995,17.1328,1318,1351,Ancistrocheirus lesueurii,Ancistrocheiridae,Oegopsida,1,5
Maurit-0911,BT,43,Mauritania,12/7/2009,-16.9995,17.1328,1318,1351,Bathypolypus bairdii,Bathypolypodidae,Octopoda,1,94
Maurit-0911,BT,43,Mauritania,12/7/2009,-16.9995,17.1328,1318,1351,Galiteuthis armata,Cranchiidae,Oegopsida,1,5
Maurit-0911,BT,43,Mauritania,12/7/2009,-16.9995,17.1328,1318,1351,Graneledone verrucosa,Megaleledonidae,Octopoda,1,1650
Maurit-0911,BT,43,Mauritania,12/7/2009,-16.9995,17.1328,1318,1351,Mastigoteuthis agassizii,Mastigoteuthidae,Oegopsida,1,14
Maurit-0911,BT,43,Mauritania,12/7/2009,-16.9995,17.1328,1318,1351,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,391
Maurit-0911,BT,43,Mauritania,12/7/2009,-16.9995,17.1328,1318,1351,Vampyroteuthis infernalis,Vampyroteuthidae,Vampyromorpha,1,102
Maurit-0911,BT,44,Mauritania,12/7/2009,-16.8643,17.2227,729,726,Bathypolypus ergasticus,Bathypolypodidae,Octopoda,2,1447
Maurit-0911,BT,44,Mauritania,12/7/2009,-16.8643,17.2227,729,726,Haliphron atlanticus,Alloposidae,Octopoda,1,440
Maurit-0911,BT,44,Mauritania,12/7/2009,-16.8643,17.2227,729,726,Todarodes sagittatus,Ommastrephidae,Oegopsida,31,20015
Maurit-0911,BT,47,Mauritania,12/9/2009,-16.7682,17.2863,385,391,Abralia veranyi,Enoploteuthidae,Oegopsida,26,117
Maurit-0911,BT,47,Mauritania,12/9/2009,-16.7682,17.2863,385,391,Illex coindetii,Ommastrephidae,Oegopsida,6,88
Maurit-0911,BT,47,Mauritania,12/9/2009,-16.7682,17.2863,385,391,Neorossia caroli,Sepiolidae,Sepioidea,3,11
Maurit-0911,BT,47,Mauritania,12/9/2009,-16.7682,17.2863,385,391,Todarodes sagittatus,Ommastrephidae,Oegopsida,3,1860
Maurit-0911,BT,48,Mauritania,12/9/2009,-16.7493,16.9318,109,108,Abralia veranyi,Enoploteuthidae,Oegopsida,4,18
Maurit-0911,BT,48,Mauritania,12/9/2009,-16.7493,16.9318,109,108,Illex coindetii,Ommastrephidae,Oegopsida,1,5
Maurit-0911,BT,46,Mauritania,12/9/2009,-16.5310,17.6013,173,175,Illex coindetii,Ommastrephidae,Oegopsida,22,428
Maurit-0911,BT,46,Mauritania,12/9/2009,-16.5310,17.6013,173,175,Sepia elegans,Sepiidae,Sepioidea,10,215
Maurit-0911,BT,46,Mauritania,12/9/2009,-16.5310,17.6013,173,175,Todaropsis eblanae,Ommastrephidae,Oegopsida,27,1658
Maurit-0911,BT,45,Mauritania,12/9/2009,-16.4445,17.8055,116,117,Illex coindetii,Ommastrephidae,Oegopsida,233,2339
Maurit-0911,BT,45,Mauritania,12/9/2009,-16.4445,17.8055,116,117,Octopus vulgaris,Octopodidae,Octopoda,1,530
Maurit-0911,BT,45,Mauritania,12/9/2009,-16.4445,17.8055,116,117,Sepia elegans,Sepiidae,Sepioidea,2,25
Maurit-0911,BT,45,Mauritania,12/9/2009,-16.4445,17.8055,116,117,Sepietta oweniana,Sepiolidae,Sepioidea,1,1
Maurit-0911,BT,45,Mauritania,12/9/2009,-16.4445,17.8055,116,117,Todaropsis eblanae,Ommastrephidae,Oegopsida,7,99
Maurit-0911,BT,51,Mauritania,12/10/2009,-16.5757,18.0835,386,389,Todarodes sagittatus,Ommastrephidae,Oegopsida,10,5196
Maurit-0911,BT,49,Mauritania,12/10/2009,-16.5092,17.8057,183,182,Abralia siedleckyi,Enoploteuthidae,Oegopsida,20,10
Maurit-0911,BT,49,Mauritania,12/10/2009,-16.5092,17.8057,183,182,Illex coindetii,Ommastrephidae,Oegopsida,2,70
Maurit-0911,BT,49,Mauritania,12/10/2009,-16.5092,17.8057,183,182,Octopus vulgaris,Octopodidae,Octopoda,2,40
